Churn,customerID,Contract,OnlineBackup,MonthlyCharges,InternetService,StreamingTV,DeviceProtection,MultipleLines,TotalCharges,Dependents,gender,PaperlessBilling,PhoneService,TechSupport,Partner,tenure,PaymentMethod,SeniorCitizen,StreamingMovies,OnlineSecurity,SeniorCitizenLabel,PartnerLabel,DependentsLabel,PhoneServiceLabel,PaperlessLabel,ServiceFamily,PaymentFamily,support_depth,stream_depth,service_count,tenure_band,monthly_charge_band,bill_per_month,bill_pressure,household_score,profile_code,row_variant,dup_sig,col_order_key
0,9110-HSGTV,Two year,No,82.12,DSL,Yes,Yes,No,5370.9,No,Female,Yes,Yes,Yes,No,72,Credit card (automatic),0,Yes,Yes,non_senior,single,none,active_line,paperless,DSL_Two year,Credit card (automatic)_Yes,3.0,2,6,very_long,very_high,80.51,1.18,0,very_long_Two year_Credit card (automatic),shadow,SGTV_shadow,4546
0,5663-QBGIS,Two year,Yes,98.35,Fiber optic,Yes,No,Yes,6929.4,No,Male,No,Yes,No,Yes,72,Bank transfer (automatic),1,Yes,No,senior,partnered,none,active_line,paper,Fiber optic_Two year,Bank transfer (automatic)_No,1.0,2,5,very_long,very_high,96.24,1.35,1,very_long_Two year_Bank transfer (automatic),base,BGIS_base,2834
0,9919-KNPOO,Month-to-month,No,94.3,Fiber optic,Yes,No,Yes,1948.35,No,Female,Yes,Yes,No,Yes,21,Electronic check,0,Yes,No,non_senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,0.0,2,4,mid,very_high,92.78,4.29,1,mid_Month-to-month_Electronic check,base,NPOO_base,6656
1,5349-IECLD,Month-to-month,No,94.95,Fiber optic,Yes,Yes,No,178.1,No,Male,No,Yes,No,No,2,Electronic check,0,Yes,No,non_senior,single,none,active_line,paper,Fiber optic_Month-to-month,Electronic check_No,1.0,2,4,very_short,very_high,89.05,31.65,0,very_short_Month-to-month_Electronic check,base,ECLD_base,6015
1,8631-NBHFZ,Two year,Yes,71.37,DSL,Yes,Yes,Yes,5682.13,Yes,Male,No,Yes,Yes,Yes,64,Credit card (automatic),0,No,Yes,senior,partnered,dependents,active_line,paper,DSL_Two year,Credit card (automatic)_No,4.0,1,7,very_long,high,78.1,1.19,2,very_long_Two year_Credit card (automatic),base,BHFZ_base,515
0,8958-JPTRR,One year,No internet service,24.3,No,No internet service,No internet service,Yes,1261.7,No,Female,No,Yes,No internet service,Yes,56,Electronic check,0,No internet service,No internet service,non_senior,partnered,none,active_line,paper,No_One year,Electronic check_No,0.0,0,1,very_long,lower_mid,22.53,0.43,1,very_long_One year_Electronic check,base,PTRR_base,7565
0,5791-KAJFD,One year,No,68.75,DSL,No,Yes,Yes,3808.0,Yes,Female,Yes,Yes,No,Yes,56,Bank transfer (automatic),0,Yes,Yes,non_senior,partnered,dependents,active_line,paperless,DSL_One year,Bank transfer (automatic)_Yes,2.0,1,5,very_long,high,68.0,1.21,2,very_long_One year_Bank transfer (automatic),base,AJFD_base,3164
0,6885-PKOAM,Two year,Yes,85.75,DSL,Yes,Yes,Yes,6223.8,No,Female,No,Yes,Yes,Yes,71,Credit card (automatic),0,Yes,Yes,non_senior,partnered,none,active_line,paper,DSL_Two year,Credit card (automatic)_No,4.0,2,8,very_long,very_high,87.66,1.19,1,very_long_Two year_Credit card (automatic),base,KOAM_base,7205
0,1904-WAJAA,Two year,Yes,58.32,DSL,No,Yes,Yes,1444.63,Yes,Female,No,Yes,No,Yes,22,Electronic check,1,No,Yes,non_senior,partnered,dependents,active_line,paper,DSL_Two year,Electronic check_No,3.0,0,5,long,high,64.94,2.57,2,long_Two year_Electronic check,shadow,AJAA_shadow,3524
1,3594-UVONA,One year,No,85.95,DSL,Yes,Yes,Yes,3110.1,No,Female,Yes,Yes,Yes,No,35,Credit card (automatic),0,Yes,Yes,non_senior,single,none,active_line,paperless,DSL_One year,Credit card (automatic)_Yes,3.0,2,7,long,very_high,88.86,2.39,0,long_One year_Credit card (automatic),base,VONA_base,480
1,6905-NIQIN,Month-to-month,Yes,49.87,DSL,No,No,No,52.4,No,Male,No,Yes,No,No,0,Mailed check,0,No,No,non_senior,single,none,active_line,paper,DSL_Month-to-month,Mailed check_No,1.0,0,2,very_short,mid,50.65,25.32,0,very_short_Month-to-month_Mailed check,base,IQIN_base,5558
0,1163-VIPRI,Two year,No,172.53,Fiber optic,Yes,Yes,Yes,8585.47,Yes,Female,No,Yes,Yes,Yes,69,Electronic check,0,Yes,Yes,non_senior,partnered,dependents,active_line,paper,Fiber optic_Two year,Electronic check_No,3.0,2,7,very_long,very_high,112.89,1.66,2,very_long_Two year_Electronic check,base,IPRI_base,4748
1,3797-VTIDR,Month-to-month,No,23.45,DSL,No,No,No phone service,23.45,No,Male,Yes,No,No,Yes,1,Electronic check,0,No,No,non_senior,partnered,none,no_line,paperless,DSL_Month-to-month,Electronic check_Yes,0.0,0,2,very_short,lower_mid,23.45,11.72,1,very_short_Month-to-month_Electronic check,base,TIDR_base,5693
0,9030-QGZNL,Two year,No internet service,20.85,No,No internet service,No internet service,No,161.65,No,Female,No,Yes,No internet service,No,8,Mailed check,0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Two year,Mailed check_No,0.0,0,0,short,lower_mid,20.21,2.32,0,short_Two year_Mailed check,base,GZNL_base,4799
1,6772-KSATR,Month-to-month,No,81.7,Fiber optic,No,No,Yes,81.7,No,Male,Yes,Yes,No,No,1,Electronic check,0,No,Yes,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,0,3,very_short,very_high,81.7,40.85,0,very_short_Month-to-month_Electronic check,base,SATR_base,1765
0,9880-TDQAC,Two year,Yes,56.37,DSL,Yes,Yes,No phone service,3931.21,Yes,Female,Yes,No,Yes,Yes,71,Electronic check,0,Yes,No,non_senior,partnered,dependents,no_line,paperless,DSL_Two year,Electronic check_Yes,3.0,2,7,very_long,high,59.22,0.82,2,very_long_Two year_Electronic check,base,DQAC_base,2540
0,4869-EPIUS,One year,No,84.5,Fiber optic,No,No,No,3815.9,No,Male,Yes,Yes,No,Yes,55,Electronic check,1,Yes,No,non_senior,partnered,none,active_line,paperless,Fiber optic_One year,Electronic check_Yes,0.0,1,2,very_long,very_high,81.38,1.42,1,very_long_One year_Electronic check,base,PIUS_base,853
0,5245-VDBUR,One year,No,28.68,DSL,No,Yes,No phone service,1568.83,No,Female,No,No,No,Yes,51,Mailed check,1,No,Yes,non_senior,partnered,none,no_line,paper,DSL_One year,Mailed check_No,2.0,0,4,very_long,mid,37.67,0.67,1,very_long_One year_Mailed check,base,DBUR_base,5350
0,2466-FCCPT,One year,No internet service,19.7,No,No internet service,No internet service,No,395.6,Yes,Female,No,Yes,No internet service,Yes,20,Bank transfer (automatic),0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paper,No_One year,Bank transfer (automatic)_No,0.0,0,0,mid,low,19.78,0.94,2,mid_One year_Bank transfer (automatic),base,CCPT_base,1214
0,1091-SOZGA,One year,No,99.8,Fiber optic,Yes,Yes,Yes,5515.45,Yes,Female,Yes,Yes,No,Yes,56,Credit card (automatic),0,Yes,No,non_senior,partnered,dependents,active_line,paperless,Fiber optic_One year,Credit card (automatic)_Yes,1.0,2,5,very_long,very_high,98.49,1.75,2,very_long_One year_Credit card (automatic),base,OZGA_base,7731
0,4472-LVYGI,Two year,No,54.9,DSL,Yes,Yes,No phone service,55.94,Yes,Female,Yes,No,Yes,Yes,3,Bank transfer (automatic),0,No,Yes,non_senior,partnered,dependents,no_line,paperless,DSL_Two year,Bank transfer (automatic)_Yes,3.0,1,6,very_short,mid,52.55,52.55,2,very_short_Two year_Bank transfer (automatic),shadow,VYGI_shadow,3828
0,0537-QYZZN,Month-to-month,No,75.21,Fiber optic,No,No,Yes,1648.42,Yes,Male,Yes,Yes,No,Yes,22,Electronic check,0,No,Yes,senior,partnered,dependents,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,0,3,long,high,77.41,3.19,2,long_Month-to-month_Electronic check,base,YZZN_base,1116
0,1730-VFMWO,Month-to-month,No,52.59,DSL,No,No,No,1895.12,No,Female,No,Yes,Yes,Yes,37,Bank transfer (automatic),0,No,No,non_senior,partnered,none,active_line,paper,DSL_Month-to-month,Bank transfer (automatic)_No,1.0,0,2,long,mid,53.39,1.43,1,long_Month-to-month_Bank transfer (automatic),shadow,FMWO_shadow,5606
0,3365-SAIGS,Month-to-month,Yes,83.55,Fiber optic,Yes,No,No,1329.15,No,Female,Yes,Yes,No,No,17,Electronic check,0,No,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,1,3,mid,very_high,78.19,4.64,0,mid_Month-to-month_Electronic check,base,AIGS_base,6695
1,9574-RKJIF,Month-to-month,Yes,94.4,Fiber optic,Yes,No,Yes,2838.7,Yes,Male,Yes,Yes,No,Yes,30,Electronic check,0,No,Yes,non_senior,partnered,dependents,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,2.0,1,5,long,very_high,94.62,3.05,2,long_Month-to-month_Electronic check,base,KJIF_base,4256
0,9972-EWRJS,Two year,No internet service,19.25,No,No internet service,No internet service,No,1372.9,Yes,Female,Yes,Yes,No internet service,Yes,67,Bank transfer (automatic),0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paperless,No_Two year,Bank transfer (automatic)_Yes,0.0,0,0,very_long,low,20.49,0.28,2,very_long_Two year_Bank transfer (automatic),base,WRJS_base,4564
0,2878-RMWXY,Two year,Yes,107.6,Fiber optic,No,Yes,Yes,7455.82,No,Male,Yes,Yes,No,Yes,70,Credit card (automatic),0,Yes,Yes,senior,partnered,none,active_line,paperless,Fiber optic_Two year,Credit card (automatic)_Yes,3.0,1,6,very_long,very_high,104.87,1.41,1,very_long_Two year_Credit card (automatic),base,MWXY_base,3297
0,2380-DAMQP,Two year,Yes,115.15,Fiber optic,Yes,Yes,Yes,8349.7,No,Female,No,Yes,Yes,Yes,72,Electronic check,0,Yes,Yes,non_senior,partnered,none,active_line,paper,Fiber optic_Two year,Electronic check_No,4.0,2,8,very_long,very_high,115.97,1.58,1,very_long_Two year_Electronic check,base,AMQP_base,1506
0,6901-GOGZG,Two year,No,84.95,DSL,Yes,Yes,Yes,4984.85,Yes,Male,Yes,Yes,Yes,No,60,Electronic check,0,Yes,Yes,non_senior,single,dependents,active_line,paperless,DSL_Two year,Electronic check_Yes,3.0,2,7,very_long,very_high,83.08,1.39,1,very_long_Two year_Electronic check,base,OGZG_base,1603
1,6173-ITPWD,Month-to-month,Yes,83.35,Fiber optic,No,Yes,Yes,4065.0,No,Male,Yes,Yes,No,Yes,47,Bank transfer (automatic),0,No,No,non_senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Bank transfer (automatic)_Yes,2.0,0,4,long,very_high,86.49,1.74,1,long_Month-to-month_Bank transfer (automatic),base,TPWD_base,825
0,1156-ZFYDO,Month-to-month,No internet service,19.75,No,No internet service,No internet service,No,19.75,No,Female,No,Yes,No internet service,No,1,Electronic check,0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Month-to-month,Electronic check_No,0.0,0,0,very_short,low,19.75,9.88,0,very_short_Month-to-month_Electronic check,base,FYDO_base,7287
0,4343-EJVQB,Month-to-month,No,74.35,Fiber optic,No,No,No,533.6,No,Male,No,Yes,No,No,7,,0,No,Yes,non_senior,single,none,active_line,paper,Fiber optic_Month-to-month,Mailed check_No,,0,2,short,high,76.23,9.29,0,short_Month-to-month_Mailed check,base,JVQB_base,5155
0,7508-KBIMB,One year,No,56.25,DSL,No,Yes,No,1454.25,Yes,Male,Yes,Yes,No,Yes,24,Credit card (automatic),0,No,Yes,non_senior,partnered,dependents,active_line,paperless,DSL_One year,Credit card (automatic)_Yes,2.0,0,3,long,high,60.59,2.25,2,long_One year_Credit card (automatic),base,BIMB_base,5652
0,0394-YONDK,Two year,,25.31,No,No internet service,,Yes,1979.12,Yes,Male,No,Yes,,Yes,71,Credit card (automatic),0,No internet service,,non_senior,partnered,dependents,active_line,paper,No_Two year,Credit card (automatic)_No,0.0,0,1,very_long,lower_mid,25.57,0.35,2,very_long_Two year_Credit card (automatic),shadow,ONDK_shadow,5864
1,4283-FUTGF,Month-to-month,No,124.78,Fiber optic,No,Yes,Yes,1739.36,No,Male,Yes,Yes,No,No,20,Electronic check,1,No,No,senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,0,3,mid,high,77.46,3.99,0,mid_Month-to-month_Electronic check,base,UTGF_base,369
0,6867-ACCZI,Two year,Yes,52.5,DSL,No,Yes,No phone service,1208.15,Yes,Female,Yes,No,Yes,Yes,24,Mailed check,0,Yes,Yes,non_senior,partnered,dependents,no_line,paperless,DSL_Two year,Mailed check_Yes,4.0,1,7,long,mid,50.34,2.1,2,long_Two year_Mailed check,base,CCZI_base,7362
0,6728-DKUCO,One year,Yes,104.15,Fiber optic,Yes,No,Yes,7303.05,Yes,Female,Yes,Yes,No,Yes,72,Electronic check,0,Yes,Yes,non_senior,partnered,dependents,active_line,paperless,Fiber optic_One year,Electronic check_Yes,2.0,2,6,very_long,very_high,101.43,1.43,2,very_long_One year_Electronic check,base,KUCO_base,2859
1,4929-BSTRX,Month-to-month,No,53.55,DSL,Yes,No,No,53.55,No,Female,Yes,Yes,No,No,1,Mailed check,0,No,No,non_senior,single,none,active_line,paperless,DSL_Month-to-month,Mailed check_Yes,0.0,1,2,very_short,mid,53.55,26.78,0,very_short_Month-to-month_Mailed check,base,STRX_base,7669
0,0320-DWVTU,Two year,Yes,102.53,Fiber optic,No,Yes,No,5466.74,No,Female,No,Yes,Yes,No,51,Mailed check,1,Yes,Yes,non_senior,single,none,active_line,paper,Fiber optic_Two year,Mailed check_No,4.0,1,6,very_long,very_high,102.34,1.84,0,very_long_Two year_Mailed check,base,WVTU_base,4091
1,6207-WIOLX,Month-to-month,Yes,58.6,DSL,Yes,Yes,No phone service,1502.65,Yes,Female,Yes,No,No,Yes,25,Credit card (automatic),0,Yes,Yes,non_senior,partnered,dependents,no_line,paperless,DSL_Month-to-month,Credit card (automatic)_Yes,3.0,2,7,long,high,60.11,2.25,2,long_Month-to-month_Credit card (automatic),base,IOLX_base,1383
0,0689-DSXGL,Month-to-month,Yes,85.8,Fiber optic,No,Yes,No,4433.3,Yes,Female,No,Yes,Yes,Yes,52,Bank transfer (automatic),0,No,No,non_senior,partnered,dependents,active_line,paper,Fiber optic_Month-to-month,Bank transfer (automatic)_No,3.0,0,4,very_long,very_high,85.26,1.62,2,very_long_Month-to-month_Bank transfer (automatic),base,SXGL_base,5905
1,1899-VXWXM,One year,Yes,106.1,Fiber optic,Yes,Yes,Yes,5082.8,No,Male,Yes,Yes,No,No,48,Credit card (automatic),0,Yes,No,non_senior,single,none,active_line,paperless,Fiber optic_One year,Credit card (automatic)_Yes,2.0,2,6,very_long,very_high,105.89,2.17,0,very_long_One year_Credit card (automatic),base,XWXM_base,7470
0,0674-EYYZV,Month-to-month,No,54.65,DSL,Yes,No,No,54.65,No,Female,Yes,Yes,No,No,1,Electronic check,0,No,No,non_senior,single,none,active_line,paperless,DSL_Month-to-month,Electronic check_Yes,0.0,1,2,very_short,mid,54.65,27.32,0,very_short_Month-to-month_Electronic check,base,YYZV_base,3186
1,5028-GZLDO,Month-to-month,No,70.7,Fiber optic,No,No,No,140.7,No,Male,No,Yes,No,No,2,Credit card (automatic),0,No,No,non_senior,single,none,active_line,paper,Fiber optic_Month-to-month,Credit card (automatic)_No,0.0,0,1,very_short,high,70.35,23.57,0,very_short_Month-to-month_Credit card (automatic),base,ZLDO_base,1340
1,8182-BJDSI,Month-to-month,Yes,98.98,Fiber optic,No,No,Yes,2915.93,No,Female,Yes,Yes,No,No,26,Electronic check,1,Yes,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,1,4,long,very_high,93.77,3.1,0,long_Month-to-month_Electronic check,base,JDSI_base,4391
0,3795-CAWEX,Two year,Yes,116.55,Fiber optic,Yes,Yes,Yes,8152.3,Yes,Male,Yes,Yes,Yes,Yes,70,Credit card (automatic),0,Yes,Yes,non_senior,partnered,dependents,active_line,paperless,Fiber optic_Two year,Credit card (automatic)_Yes,4.0,2,8,very_long,very_high,116.46,1.64,2,very_long_Two year_Credit card (automatic),base,AWEX_base,3071
1,6894-LFHLY,Month-to-month,No,75.75,Fiber optic,No,No,Yes,75.75,No,Male,Yes,Yes,No,No,1,Electronic check,1,No,No,senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,0.0,0,2,very_short,high,75.75,37.88,0,very_short_Month-to-month_Electronic check,base,FHLY_base,4387
1,7615-ESMYF,Month-to-month,No,44.6,DSL,Yes,No,No phone service,97.1,No,Female,No,No,No,Yes,2,Electronic check,0,Yes,No,non_senior,partnered,none,no_line,paper,DSL_Month-to-month,Electronic check_No,0.0,2,4,very_short,mid,48.55,14.87,1,very_short_Month-to-month_Electronic check,base,SMYF_base,6576
0,1810-BOHSY,One year,Yes,96.55,Fiber optic,No,No,Yes,4971.15,No,Male,Yes,Yes,No,Yes,51,Credit card (automatic),0,Yes,Yes,non_senior,partnered,none,active_line,paperless,Fiber optic_One year,Credit card (automatic)_Yes,2.0,1,5,very_long,very_high,96.3,1.85,1,very_long_One year_Credit card (automatic),base,OHSY_base,5246
1,4585-HETAI,Month-to-month,No,77.33,Fiber optic,No,Yes,No,340.15,Yes,Female,Yes,Yes,No,Yes,2,Electronic check,1,No,No,non_senior,partnered,dependents,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,0,2,short,high,81.36,14.75,2,short_Month-to-month_Electronic check,base,ETAI_base,1915
0,6770-UAYGJ,Two year,No internet service,25.25,No,No internet service,No internet service,Yes,1211.65,Yes,Female,No,Yes,No internet service,Yes,49,Mailed check,0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paper,No_Two year,Mailed check_No,0.0,0,1,very_long,lower_mid,24.73,0.5,2,very_long_Two year_Mailed check,base,AYGJ_base,578
0,7138-GIRSH,Two year,No,77.42,DSL,No,Yes,Yes,3444.09,No,Male,No,Yes,Yes,No,48,Bank transfer (automatic),0,Yes,No,non_senior,single,none,active_line,paper,DSL_Two year,Bank transfer (automatic)_No,2.0,1,5,very_long,high,68.36,1.36,0,very_long_Two year_Bank transfer (automatic),base,IRSH_base,2643
0,6229-UOLQL,One year,Yes,52.0,DSL,Yes,No,No phone service,2884.9,Yes,Male,Yes,No,Yes,Yes,56,Mailed check,0,No,Yes,non_senior,partnered,dependents,no_line,paperless,DSL_One year,Mailed check_Yes,3.0,1,6,very_long,mid,51.52,0.91,2,very_long_One year_Mailed check,base,OLQL_base,4691
1,3424-NMNBO,One year,Yes,108.85,Fiber optic,Yes,Yes,Yes,6287.25,No,Male,Yes,Yes,No,Yes,58,Electronic check,1,Yes,Yes,senior,partnered,none,active_line,paperless,Fiber optic_One year,Electronic check_Yes,3.0,2,7,very_long,very_high,108.4,1.84,1,very_long_One year_Electronic check,base,MNBO_base,3439
0,5133-VRSAB,Month-to-month,No,29.35,DSL,No,No,No phone service,216.45,No,Male,No,No,No,No,8,Mailed check,0,No,Yes,non_senior,single,none,no_line,paper,DSL_Month-to-month,Mailed check_No,1.0,0,3,short,lower_mid,27.06,3.26,0,short_Month-to-month_Mailed check,base,RSAB_base,1370
1,3948-XHGNA,Month-to-month,No,49.55,DSL,No,No,No,1210.4,No,Male,Yes,Yes,No,No,24,Bank transfer (automatic),0,No,Yes,non_senior,single,none,active_line,paperless,DSL_Month-to-month,Bank transfer (automatic)_Yes,1.0,0,2,long,mid,50.43,1.98,0,long_Month-to-month_Bank transfer (automatic),base,HGNA_base,6524
0,3451-VAWLI,Two year,No internet service,20.11,No,No internet service,No internet service,No,754.42,Yes,Female,No,Yes,No internet service,Yes,35,Credit card (automatic),0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paper,No_Two year,Credit card (automatic)_No,0.0,0,0,long,low,20.87,0.55,2,long_Two year_Credit card (automatic),shadow,AWLI_shadow,1818
0,4835-YSJMR,Two year,No,49.8,DSL,No,No,No,1971.15,No,Male,Yes,Yes,Yes,No,39,Bank transfer (automatic),0,No,No,non_senior,single,none,active_line,paperless,DSL_Two year,Bank transfer (automatic)_Yes,1.0,0,2,long,mid,50.54,1.24,0,long_Two year_Bank transfer (automatic),base,SJMR_base,6546
1,4659-NZRUF,Month-to-month,Yes,95.15,Fiber optic,No,No,Yes,1789.25,No,Female,Yes,Yes,No,No,19,Electronic check,0,Yes,Yes,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,2.0,1,5,mid,very_high,94.17,4.76,0,mid_Month-to-month_Electronic check,base,ZRUF_base,5319
0,1217-VASWC,One year,Yes,100.55,Fiber optic,Yes,Yes,No,4304.0,No,Male,Yes,Yes,No,Yes,43,Bank transfer (automatic),1,Yes,No,senior,partnered,none,active_line,paperless,Fiber optic_One year,Bank transfer (automatic)_Yes,2.0,2,5,long,very_high,100.09,2.29,1,long_One year_Bank transfer (automatic),base,ASWC_base,520
1,7153-OANIO,Month-to-month,No,69.95,Fiber optic,No,No,No,69.95,No,Male,No,Yes,No,No,1,Electronic check,0,No,No,non_senior,single,none,active_line,paper,Fiber optic_Month-to-month,Electronic check_No,0.0,0,1,very_short,high,69.95,34.98,0,very_short_Month-to-month_Electronic check,base,ANIO_base,3924
1,6326-MTTXK,Month-to-month,Yes,100.85,Fiber optic,Yes,No,Yes,819.55,No,Male,No,Yes,No,No,8,Electronic check,0,Yes,No,non_senior,single,none,active_line,paper,Fiber optic_Month-to-month,Electronic check_No,1.0,2,5,short,very_high,102.44,11.21,0,short_Month-to-month_Electronic check,base,TTXK_base,7690
0,5816-SCGFC,Month-to-month,Yes,51.3,DSL,No,No,No,419.35,No,Female,Yes,Yes,No,No,7,Mailed check,1,No,No,senior,single,none,active_line,paperless,DSL_Month-to-month,Mailed check_Yes,1.0,0,2,short,mid,59.91,6.41,0,short_Month-to-month_Mailed check,base,CGFC_base,3805
1,5539-TMZLF,Month-to-month,No,69.75,Fiber optic,No,No,No,69.75,No,Male,Yes,Yes,No,No,1,Electronic check,1,No,No,senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,0.0,0,1,very_short,high,69.75,34.88,0,very_short_Month-to-month_Electronic check,base,MZLF_base,7407
